,id1,id2,if_plddt_av,if_plddt_std,ch1_plddt_av,ch1_plddt_std,ch2_plddt_av,ch2_plddt_std,plddt_av,plddt_std,num_atoms_in_interface,num_res_in_interface,metric_name,model_name
0,4G4S_P,4G4S_O,94.69402899494192,3.672945550877806,88.17154537205715,14.268985918386269,89.06154586343297,11.761544749551874,88.62795588045499,13.051055392548452,144,53,result_model_1,unrelaxed_model_1
1,5XJL_A,5XJL_2,82.55661921536165,1.0095569121507038,92.16740749848151,5.826310247179083,76.42874541331705,12.094181553631268,80.901838848048,12.83501827336951,4,3,result_model_1,unrelaxed_model_1
2,5XJL_2,5XJL_M,78.65230542798606,7.236513921277226,73.37204384971365,12.491415320412452,78.32436027672541,7.7835656541425955,73.7529912671761,12.265173461775326,110,41,result_model_1,unrelaxed_model_1
3,4IFD_C,4IFD_J,80.67134294985324,10.59756287670474,79.21425427509229,15.873438579624938,86.05668588365717,12.074617465037756,84.25828628513857,13.519326773755056,38,17,result_model_1,unrelaxed_model_1
4,4IFD_A,4IFD_G,89.60598238110464,6.07244377535131,89.1274165363787,10.748566354833175,88.79426606213876,6.377179789668447,88.98073087981038,9.088280929158168,94,38,result_model_1,unrelaxed_model_1
5,4IFD_C,4IFD_I,69.58954557649395,15.579344732908329,83.10489806569747,13.765892938390145,80.24922947787348,14.959292235123158,81.94855339105044,14.329900481636695,60,28,result_model_1,unrelaxed_model_1
6,4IFD_K,4IFD_I,0.0,0.0,39.89227493838894,7.809003804092152,83.00140661278736,15.084713302053146,71.77362633746175,23.283528776821374,0,0,result_model_1,unrelaxed_model_1
7,4IFD_I,4IFD_G,87.07306884985105,3.332700450441428,83.37268531417627,13.862522890828581,89.92147955961738,5.662119328567269,86.68924205650266,11.036472101890123,46,22,result_model_1,unrelaxed_model_1
8,5JEA_K,5JEA_I,79.99257664248013,13.577757195951925,67.65962221359962,18.224030517688742,76.85246821939765,18.393273265224344,72.80323843112947,18.878836314746515,102,39,result_model_1,unrelaxed_model_1
9,5JEA_K,5JEA_C,0.0,0.0,68.47192636702071,14.263890709280048,87.17214993616305,10.335936096822847,80.23920131834477,14.974549277229878,0,0,result_model_1,unrelaxed_model_1
10,4UB8_A,4UB8_I,78.16633474376889,14.516226525310085,88.84310844918565,9.307268269270184,64.61586829550757,9.060165564428013,86.42691468722853,11.784409869198411,44,28,result_model_1,unrelaxed_model_1
11,4UB8_B,4UB8_O,73.79492014623834,13.529082404439277,89.09841536581827,11.161859556073365,88.07571902326542,9.279493360969443,88.76573101342156,10.597154752201783,68,33,result_model_1,unrelaxed_model_1
12,4UB8_K,4UB8_Y,0.0,0.0,93.78615915782227,4.526104494073946,91.22536742590565,7.452532661035604,92.66096279076801,6.124029447295126,0,0,result_model_1,unrelaxed_model_1
13,4UB8_B,4UB8_U,0.0,0.0,88.87612268977553,11.7184794008491,89.91516877551824,9.049433178278662,89.04382230760756,11.336777644251379,0,0,result_model_1,unrelaxed_model_1
14,4UB8_B,4UB8_L,51.932801086922886,16.998280602369114,89.80098192832689,10.199962130546234,56.04937736011118,12.486359616130233,87.4926466805931,13.422679203115349,4,4,result_model_1,unrelaxed_model_1
15,4UB8_l,4UB8_m,92.71791010552754,4.812095240846388,91.46352369306899,5.7842100219806944,92.49978322013412,6.39209128221694,91.95204604154257,6.100332915721841,80,32,result_model_1,unrelaxed_model_1
16,4UB8_o,4UB8_u,86.32657415714075,4.980194507388003,90.58776123798192,9.059112820692606,92.86681745652258,6.186046930707673,91.23796257091853,8.404202933454552,76,30,result_model_1,unrelaxed_model_1
17,4UB8_U,4UB8_V,92.86024259827302,7.998888231717827,94.42351482651029,5.453243496646352,94.98878236251294,5.448912441440587,94.7544620591272,5.457817114680343,56,25,result_model_1,unrelaxed_model_1
18,4UB8_E,4UB8_R,96.3958510140291,2.0439755218849274,87.05198607547555,10.478219615384543,95.86121298454053,1.6925562185756737,89.6564531616339,9.71285657996518,68,27,result_model_1,unrelaxed_model_1
19,4UB8_A,4UB8_T,77.27683631542573,15.37297008305174,88.40732413203722,10.637434682332286,72.57421676755652,10.37700348468971,87.14242023790516,11.451863244123857,14,10,result_model_1,unrelaxed_model_1
20,4UB8_e,4UB8_j,84.49130364033397,10.177118809527748,84.78950895240051,11.61603163542006,85.28023311662866,13.690687997710718,84.9462107863557,12.31868969935933,34,15,result_model_1,unrelaxed_model_1
21,4UB8_Z,4UB8_Y,87.66044748847061,9.211920293873614,94.12425148378853,4.0099713666512855,85.62271579824045,9.65372918607119,91.41497088070179,7.506510673243014,46,21,result_model_1,unrelaxed_model_1
22,4UB8_A,4UB8_V,0.0,0.0,87.57916057467332,11.038786976734976,91.41871586041538,6.763358326350626,88.69597389557919,10.136909557605202,0,0,result_model_1,unrelaxed_model_1
23,4UB8_T,4UB8_L,79.1914890247259,4.626140667683528,84.25379782668172,5.037759106829026,83.38436387142218,6.377403333699563,83.76638788206652,5.8427862166422395,16,8,result_model_1,unrelaxed_model_1
24,4UB8_A,4UB8_B,60.08674607283955,9.238139009121653,82.23490411580075,13.485972949284587,86.13664193162298,12.9294664734016,84.58153401935016,13.292082629088739,26,18,result_model_1,unrelaxed_model_1
25,4UB8_B,4UB8_H,85.29284049782882,6.931013422968352,88.97093394625455,11.571986475878491,80.17488207608643,15.774566748286237,87.96611255511056,12.44460947325382,138,53,result_model_1,unrelaxed_model_1
26,4UB8_A,4UB8_O,68.82149001842636,15.562790676722676,87.07870510906712,11.457816888715007,87.19399208593661,11.376974151722413,87.12725751007109,11.42398201430598,22,13,result_model_1,unrelaxed_model_1
27,5H2F_F,5H2F_J,85.30143133358547,1.864872714696047,80.22153145925158,8.506349356516846,82.16667504463167,6.326874144215718,81.23638898205857,7.512321154561889,20,12,result_model_1,unrelaxed_model_1
28,1SXJ_B,1SXJ_G,69.57064420696615,15.01938251518853,91.61779800369516,5.691153823822395,86.86725643376116,10.342481896511003,89.5148245750295,8.424435374425732,10,8,result_model_1,unrelaxed_model_1
