,id1,id2,if_plddt_av,if_plddt_std,ch1_plddt_av,ch1_plddt_std,ch2_plddt_av,ch2_plddt_std,plddt_av,plddt_std,num_atoms_in_interface,num_res_in_interface,metric_name,model_name
0,4G4S_P,4G4S_O,94.58683389925451,3.90536398114996,87.77946316722932,15.555868807269608,89.1450053371354,11.840619849903398,88.4797412030786,13.79324484035464,142,52,result_model_1,unrelaxed_model_1
1,5XJL_A,5XJL_2,83.76339019079647,1.7048390458010152,92.56921408090079,5.637336044735807,79.22085632160311,12.598324410621712,83.01460010582456,12.605092500263044,4,3,result_model_1,unrelaxed_model_1
2,5XJL_2,5XJL_M,77.55024413614753,7.428508929859894,72.3757890614121,12.377926184475836,77.82624678486103,7.374721875990395,72.79505504013896,12.154029088810187,114,42,result_model_1,unrelaxed_model_1
3,4IFD_C,4IFD_J,75.18552192296568,13.900318011997127,81.10630121113678,15.35855090783516,85.27999535784022,12.764241909927957,84.18302131306125,13.61898891766742,10,8,result_model_1,unrelaxed_model_1
4,4IFD_A,4IFD_G,90.3218257201675,5.957106803072771,88.74678896648385,12.036641626364984,89.58375419494314,6.092910227705712,89.11530350737262,9.879678340099568,92,37,result_model_1,unrelaxed_model_1
5,4IFD_C,4IFD_I,69.87472889034274,13.570856538941133,82.4003073207672,13.968712180240598,80.4411253601531,14.280309534698201,81.60697659727907,14.128487019961769,72,32,result_model_1,unrelaxed_model_1
6,4IFD_K,4IFD_I,0.0,0.0,40.28743264779315,7.828121059538794,83.1096888687471,15.447514371220477,71.95662535139255,23.35903179207452,0,0,result_model_1,unrelaxed_model_1
7,4IFD_I,4IFD_G,87.46608350265524,3.3570078465839304,83.56731212841306,14.485239876513482,90.357978272399,5.741000097294496,87.00636193523856,11.479477345153166,42,20,result_model_1,unrelaxed_model_1
8,5JEA_K,5JEA_I,84.31231665697455,10.643268122740917,70.65398281896772,16.628995405169718,73.0615868865934,19.66475576836599,72.00109461871067,18.428237492408403,104,41,result_model_1,unrelaxed_model_1
9,5JEA_K,5JEA_C,0.0,0.0,67.76272633654631,14.570070483112806,86.65018706222693,10.575877822149161,79.6478218633273,15.24169990209319,0,0,result_model_1,unrelaxed_model_1
10,4UB8_A,4UB8_I,79.24877181553195,13.840377787332047,89.35176989877367,8.722051942947699,65.90461666480455,10.01598377405437,87.01337456277136,11.307203454410105,42,27,result_model_1,unrelaxed_model_1
11,4UB8_B,4UB8_O,73.80719247588854,13.069817050660054,88.10753785267684,12.122985834145679,87.90800417533798,9.456460785621605,88.04262930703648,11.3250606193059,54,30,result_model_1,unrelaxed_model_1
12,4UB8_K,4UB8_Y,0.0,0.0,93.8206698127658,4.417081529977073,91.35960566883692,6.860015977621724,92.73929314346371,5.753914057812967,0,0,result_model_1,unrelaxed_model_1
13,4UB8_B,4UB8_U,0.0,0.0,89.1719499724723,11.5492003428209,91.02483348608796,8.313920933078737,89.47100105536869,11.11201359412628,0,0,result_model_1,unrelaxed_model_1
14,4UB8_B,4UB8_L,60.93078913487273,17.08368402668612,89.6821507385096,10.47916041642309,60.55541564312248,12.16155807004629,87.69011894825206,12.902367540519613,16,12,result_model_1,unrelaxed_model_1
15,4UB8_l,4UB8_m,92.58366143908313,4.716049583283423,91.3851279818623,5.8624651132721946,92.34238259156696,6.570672478372148,91.83640515500878,6.224779096783595,82,32,result_model_1,unrelaxed_model_1
16,4UB8_o,4UB8_u,85.53320681489396,5.019869859010126,89.44482326592554,9.633664696678286,92.41131132099585,6.465186691351009,90.29114485810734,8.947028077944873,76,30,result_model_1,unrelaxed_model_1
17,4UB8_U,4UB8_V,92.9387172466521,7.990966568912937,94.47060945644682,5.373438817413938,95.05819717422195,5.389440461023232,94.81462448779378,5.3905908069906285,56,25,result_model_1,unrelaxed_model_1
18,4UB8_E,4UB8_R,96.90889004480779,1.6771391147912018,87.80595580223708,10.441761406812974,96.33500312147305,1.6992406340019959,90.32758718357643,9.633144460906603,76,29,result_model_1,unrelaxed_model_1
19,4UB8_A,4UB8_T,77.3976185174775,14.807331064699023,89.03607830399311,9.45971264483688,72.77037591866076,9.656639026949058,87.73661447706571,10.45155468100971,16,10,result_model_1,unrelaxed_model_1
20,4UB8_e,4UB8_j,84.99909096089505,9.714518103268857,85.21556237381277,11.19099313238483,85.4402815508885,13.610203051206978,85.28732143876132,12.017018924753751,32,15,result_model_1,unrelaxed_model_1
21,4UB8_Z,4UB8_Y,88.11996429950236,9.441425882381985,93.98765631178578,4.224142515631794,85.40723628382831,10.882548868125157,91.25323674243668,8.116885688712479,42,19,result_model_1,unrelaxed_model_1
22,4UB8_A,4UB8_V,0.0,0.0,88.18882060767459,10.330279024713862,91.27623980324562,7.167223695468829,89.08685973674726,9.621975937865008,0,0,result_model_1,unrelaxed_model_1
23,4UB8_T,4UB8_L,77.92007008885324,4.430683992483257,83.00322953400212,4.736669162826008,81.78632345631739,6.420668203502154,82.32102461166372,5.773561049634414,16,8,result_model_1,unrelaxed_model_1
24,4UB8_A,4UB8_B,63.78319019464227,9.976960637753104,84.3750083966798,12.209754936888325,88.18778696334194,11.634244067367495,86.66813536278687,12.012898525880384,22,16,result_model_1,unrelaxed_model_1
25,4UB8_B,4UB8_H,86.54669057264427,6.279068054556707,90.17134801846319,10.848478513317326,80.38506603187412,15.495125391144954,89.05340719398464,11.889645935756867,138,53,result_model_1,unrelaxed_model_1
26,4UB8_A,4UB8_O,64.96633047808587,18.26161078322396,84.27580744270303,13.778645895169365,86.48306762033765,11.413397279917758,85.20538148631692,12.881954157267693,32,17,result_model_1,unrelaxed_model_1
27,5H2F_F,5H2F_J,84.47175833557087,1.5285038479589448,81.25931589794162,7.9809266905789435,83.37600031885255,5.110620151424595,82.36367298711254,6.723681991851447,28,16,result_model_1,unrelaxed_model_1
28,1SXJ_B,1SXJ_G,69.80990724912638,14.425970948328523,91.71677492819914,5.640116069368792,86.36863072778756,10.459251752058025,89.34925430332561,8.556459657302645,8,5,result_model_1,unrelaxed_model_1
29,3WTP_C,3WTP_F,0.0,0.0,94.78839201429669,4.199377669239327,88.65778595219032,12.587624986814676,92.07432162221835,9.447053206762012,0,0,result_model_1,unrelaxed_model_1
30,3WTP_H,3WTP_F,66.94505510519744,20.56233637968425,91.42875554255603,7.3537140395762925,87.77909875462495,10.938098128776474,89.68594190786983,9.41856966693389,6,4,result_model_1,unrelaxed_model_1
31,2FYU_D,2FYU_H,93.7405457065586,3.662665202962673,93.24995273872531,5.201535115355561,94.08626155831585,3.35858973666594,93.42544049103284,4.884832937877027,134,52,result_model_1,unrelaxed_model_1
32,2FYU_D,2FYU_G,85.3663672317073,3.339170714930278,91.33256398211802,5.073698790928962,83.395034814831,11.608759294115155,89.44865674304674,7.938645273371976,80,28,result_model_1,unrelaxed_model_1
33,2FYU_D,2FYU_J,94.38951898873702,2.355984567422221,92.5769199106522,4.588337618459916,89.85744057929497,6.710732512324044,92.03483100739162,5.19744790854793,82,36,result_model_1,unrelaxed_model_1
34,2FYU_C,2FYU_D,94.94608585585102,2.2396814313277917,94.58397588606853,3.7609816958984097,92.82073105941897,6.0708070419117375,93.89747830412583,4.870925425615698,132,57,result_model_1,unrelaxed_model_1
35,2FYU_C,2FYU_E,84.08903693726229,4.2792656926680745,93.64188690800634,4.438914635966039,88.05593555516751,7.239782536961756,91.73448888508577,6.155474265528698,98,45,result_model_1,unrelaxed_model_1
36,2FYU_C,2FYU_F,95.29889451043135,1.5911875520570151,95.56210099361576,3.173484494682195,93.5145768186474,7.671803703859273,95.1136762776103,4.633845291783415,130,47,result_model_1,unrelaxed_model_1
37,2FYU_I,2FYU_A,58.62508663547655,32.77323295607973,30.550311877606514,6.593187063631672,92.03572406736133,6.918919281493296,85.06819226852231,20.669488391641057,98,49,result_model_1,unrelaxed_model_1
38,2FYU_C,2FYU_G,91.44586676347822,8.954804605558143,94.66927872750026,4.22505655770797,84.22995329241581,11.692686497714893,92.94091358924123,7.251684271365639,106,49,result_model_1,unrelaxed_model_1
39,2FYU_J,2FYU_K,0.0,0.0,93.74048320742197,3.4777111559253195,84.22081906819264,9.662807796988616,89.27550799167726,8.531344938175522,0,0,result_model_1,unrelaxed_model_1
40,2FYU_C,2FYU_A,86.04109945231714,2.161879008639597,92.59619505161645,4.584022326941459,91.46981785894128,7.4314298143051465,91.9865297264549,6.312402319975333,4,3,result_model_1,unrelaxed_model_1
41,2FYU_A,2FYU_K,61.009885616913444,28.042170306111682,92.48028474732597,6.612160832486319,35.145389482262615,6.772322705326213,86.39060649272005,18.86836613027994,68,34,result_model_1,unrelaxed_model_1
42,2FYU_A,2FYU_G,78.60951871286667,14.318729663762047,92.39121265579865,6.684931180280758,72.59554722706424,15.520769417369555,89.54154872651826,11.010146988898752,88,29,result_model_1,unrelaxed_model_1
43,2FYU_F,2FYU_G,87.98367150681243,5.960376822069011,91.29775155979584,7.040389376968802,86.23553024184527,11.363175036588911,89.20014604130803,9.420738663045466,38,19,result_model_1,unrelaxed_model_1
44,3L75_E,3L75_D,79.50976911176657,6.498294683838668,87.79820347879226,7.911535120612535,89.7516678467051,6.3949070417264,88.87551449176021,7.181249949395626,48,23,result_model_1,unrelaxed_model_1
45,3L75_R,3L75_T,88.48321461556492,3.3395692491382505,90.17387593685193,7.497325806966652,85.74716478486977,10.370291156826307,88.91371728774752,8.649468724801633,58,27,result_model_1,unrelaxed_model_1
46,3L75_E,3L75_J,0.0,0.0,90.13390461956108,7.408489862103322,86.63833979061926,10.0689965677813,89.3042180259212,8.254349516349876,0,0,result_model_1,unrelaxed_model_1
47,3L75_Q,3L75_S,0.0,0.0,91.78546807018404,5.215791077792758,91.95675207477404,3.0865759334225467,91.83605194288461,4.689352433865626,0,0,result_model_1,unrelaxed_model_1
48,1JB0_D,1JB0_C,94.27723733604057,3.1579846362818413,91.0662503654769,7.084034567539352,91.47882407950434,7.67131120067972,91.21765356328513,7.307740876415049,174,64,result_model_1,unrelaxed_model_1
49,1JB0_J,1JB0_F,83.69877905051474,13.92380517037646,86.0707769551776,13.56727401991286,89.20950940160326,5.84154861430813,88.50243231202384,8.344002635279965,60,30,result_model_1,unrelaxed_model_1
50,1JB0_A,1JB0_C,81.27312904885464,3.9411548675195247,89.7132648195594,9.05738657924023,83.18121834904701,9.867794308959805,89.07599199316796,9.342865427820096,56,23,result_model_1,unrelaxed_model_1
51,1JB0_D,1JB0_L,74.35576276181213,7.857809647126184,84.3935294307199,8.908538450077755,87.05260691180342,10.291246517494782,85.78287441218568,9.746645377781581,20,11,result_model_1,unrelaxed_model_1
52,1JB0_A,1JB0_D,90.91690873977043,2.7103974991244146,91.53445565752348,7.785933498172567,85.22649294221937,9.648338381359398,90.54299910318183,8.42586963629278,104,41,result_model_1,unrelaxed_model_1
53,1JB0_E,1JB0_C,87.47769656921751,5.07063489394324,87.79900623361512,10.539544904866526,85.942617878552,14.351080627268376,86.80228765371547,12.762310850830545,36,17,result_model_1,unrelaxed_model_1
54,1JB0_A,1JB0_E,66.79189527027403,13.091899521330292,91.3890837482583,7.791568119366869,84.7553274857387,14.192357421699636,90.82328747864909,8.726016750565602,28,17,result_model_1,unrelaxed_model_1
55,1JB0_A,1JB0_F,87.07521745532162,5.891872826498782,91.53621571035899,7.076991107419832,87.44914259380768,8.445161141787413,90.88209844652954,7.465134561134366,80,33,result_model_1,unrelaxed_model_1
56,2J3T_A,2J3T_C,93.46764766196229,6.490968925935027,92.49176492235091,7.156936826105752,95.1269252151347,3.631930840567954,93.73443248516868,5.917590939674793,58,28,result_model_1,unrelaxed_model_1
57,1K8K_A,1K8K_F,77.61813726895426,9.45362498409214,91.786006827411,8.827552578907108,88.68783825648465,7.2507988053545525,90.8751016313816,8.51259926719544,16,11,result_model_1,unrelaxed_model_1
58,1K8K_D,1K8K_F,92.97457222350108,3.981643620292098,93.58103642490096,5.096998111197643,92.69326190094552,5.301261539127172,93.25230395150727,5.191305365311999,246,89,result_model_1,unrelaxed_model_1
59,1K8K_A,1K8K_E,94.15846999219333,2.710162258011773,92.61495760629617,8.889350645680786,94.63230161335277,4.230836964756934,93.22542344495331,7.834780720905844,68,32,result_model_1,unrelaxed_model_1
60,1K8K_C,1K8K_F,92.3650012425746,5.208725889102746,92.5406417700311,10.17964123505695,91.5829956723858,5.416564262990581,92.23368035293558,8.945021559732135,98,47,result_model_1,unrelaxed_model_1
