,id1,id2,if_plddt_av,if_plddt_std,ch1_plddt_av,ch1_plddt_std,ch2_plddt_av,ch2_plddt_std,plddt_av,plddt_std,num_atoms_in_interface,num_res_in_interface,metric_name,model_name
0,1ay7_A,1ay7_B,94.5916715301845,2.809616998396089,95.26752282206742,3.4939458957417586,96.78246636858954,1.8887068043024164,95.99633350120511,2.9366384789325326,56,23,result_model_1,unrelaxed_model_1
1,1b27_A,1b27_B,95.98939366203211,2.2576147309874726,97.04224916123867,1.6155993809102325,96.80063628419502,1.8434404934719768,96.93309410511236,1.7264617489470795,64,30,result_model_1,unrelaxed_model_1
2,1bdj_A,1bdj_B,84.48290293006058,4.700657521497457,92.51437286044151,5.48706989542252,93.44246072865567,5.4712756697315825,92.95758216893562,5.49910764346911,50,21,result_model_1,unrelaxed_model_1
3,1buh_A,1buh_B,72.93479880009426,12.579598948138722,87.5030859425914,13.84576767658702,88.21355527364541,5.426252004826545,87.64320628288262,12.640558172055785,22,13,result_model_1,unrelaxed_model_1
4,1bvn_A,1bvn_B,92.22970781112033,3.3217728099951334,96.97361156406885,2.5401554205708257,91.03714521588873,10.353120590883401,96.20155794409463,4.8518468010252205,4,4,result_model_1,unrelaxed_model_1
5,1cc0_A,1cc0_B,79.53256635956204,6.900342968599842,94.06535805825608,6.4344073498534,88.99778896587704,12.21505267742889,91.75766505618809,9.841935752318864,20,9,result_model_1,unrelaxed_model_1
6,1clv_A,1clv_B,0.0,0.0,97.37159250421206,1.935768957929358,37.871530699495906,3.607308727470916,93.57875987921022,14.684210078014093,0,0,result_model_1,unrelaxed_model_1
7,1dfj_A,1dfj_B,85.72716830652602,11.345393084616989,95.45307949949449,3.4879125083748095,90.71647442104734,8.55371625983734,94.44042599996442,5.383130919621672,48,25,result_model_1,unrelaxed_model_1
8,1eay_A,1eay_B,91.67819598845621,2.9256865287851475,93.44287357091875,4.378664277248974,92.87026294678199,4.08325545425015,93.24025750391651,4.285224539410616,50,20,result_model_1,unrelaxed_model_1
9,1eer_A,1eer_B,92.970247580359,4.329180056893039,90.7086980147875,8.285948666576997,85.02783267718574,13.40608078471162,88.17368821359963,11.233586021506532,86,35,result_model_1,unrelaxed_model_1
10,1ewy_A,1ewy_B,88.11999988685751,7.789978248237737,94.22084004552205,8.930826443996027,93.70448626836139,3.851717972989934,94.09464884811122,7.996386686295597,68,29,result_model_1,unrelaxed_model_1
11,1fle_A,1fle_B,80.93727985844596,17.090136867686052,95.62998159880358,4.090836008694401,78.69816962427312,18.104665406450508,92.2554596318517,11.156863043568574,40,19,result_model_1,unrelaxed_model_1
12,1fq1_A,1fq1_B,75.98578584234943,12.873614447152242,86.1883472705442,15.294952625720882,90.23641632938984,8.610350026673267,87.70212099423017,13.3422538156585,16,11,result_model_1,unrelaxed_model_1
