,id1,id2,if_plddt_av,if_plddt_std,ch1_plddt_av,ch1_plddt_std,ch2_plddt_av,ch2_plddt_std,plddt_av,plddt_std,num_atoms_in_interface,num_res_in_interface,metric_name,model_name
0,1ay7_A,1ay7_B,95.79397421186955,2.1936774104926666,95.6609884521918,3.6929053390729485,97.0681534892584,1.5678225503214527,96.3379489294833,2.9586537551236916,60,24,result_model_1,unrelaxed_model_1
1,1b27_A,1b27_B,95.6218169874812,2.474692230754231,96.88092192746916,1.7387097696424252,96.68779313731932,1.964409139031718,96.79367084968574,1.846602485001362,64,30,result_model_1,unrelaxed_model_1
2,1bdj_A,1bdj_B,87.02487692923978,3.3526279074598064,92.42355410824172,5.779617340462024,93.32346051026025,4.9508278445750475,92.8533053287975,5.418397484906403,28,13,result_model_1,unrelaxed_model_1
3,1buh_A,1buh_B,88.23678201759971,7.390932032419353,87.76068217011552,13.035236987732622,89.53442896546794,4.714741959972497,88.11050445475446,11.886464894141925,74,33,result_model_1,unrelaxed_model_1
4,1bvn_A,1bvn_B,84.84948969376516,7.669291231600753,96.86672030549848,2.880346452114182,89.25679183190024,10.542718395829368,95.87702837747341,5.312686718845656,28,17,result_model_1,unrelaxed_model_1
5,1cc0_A,1cc0_B,79.46213776237632,6.579351979903375,94.21059229144227,6.167430724170368,88.5851827628085,12.176672954123545,91.64886733686444,9.80226813821378,22,10,result_model_1,unrelaxed_model_1
6,1clv_A,1clv_B,66.65768431430064,28.313000200843305,97.34806494996062,1.8580704115350786,37.467803622320844,3.8366579362446562,93.53099649879633,14.77050163818388,2,2,result_model_1,unrelaxed_model_1
7,1dfj_A,1dfj_B,89.62252542770118,5.06581756717464,95.83264122631046,2.984487149963917,91.45471078883448,7.522986037987755,94.89666989140179,4.724842573094765,134,61,result_model_1,unrelaxed_model_1
8,1eay_A,1eay_B,92.46860718093285,2.864459422370262,93.82808403796089,4.481466117646753,93.37349241181784,4.07924752237921,93.66722853947954,4.348838567012012,50,20,result_model_1,unrelaxed_model_1
9,1eer_A,1eer_B,92.87134183731337,4.763311241604572,91.1465583248855,7.63336347827032,84.89917904354235,13.761298622617883,88.35874929073776,11.243520297887017,90,38,result_model_1,unrelaxed_model_1
10,1ewy_A,1ewy_B,88.76056925714232,4.140800649819034,94.20091637512738,9.092233053370053,93.4186412465143,4.214787311529441,94.00973691726185,8.180453280249903,62,24,result_model_1,unrelaxed_model_1
11,1fle_A,1fle_B,82.01860064044848,10.566934204315695,95.21625739583183,4.2640179684638655,78.5140244305764,18.0448619424304,91.88749068597323,11.1342286447382,72,35,result_model_1,unrelaxed_model_1
12,1fq1_A,1fq1_B,87.23860677599845,4.1425306505206345,86.64190918142019,14.660122118774327,91.72586025784292,7.6036200283502815,88.54305055033458,12.7366056497132,52,23,result_model_1,unrelaxed_model_1
13,1g6v_A,1g6v_B,87.7768623228391,7.446591822458216,96.66687146143327,2.549447934605986,92.04471292809114,5.793506834588789,95.14626578205701,4.485512909295872,16,13,result_model_1,unrelaxed_model_1
14,1g73_A,1g73_B,0.0,0.0,93.32862403755138,8.589054395244611,91.43652799503009,13.04245380000031,92.62458830079927,10.509681584325499,0,0,result_model_1,unrelaxed_model_1
15,1gcq_A,1gcq_B,86.51415766112741,2.815087542775527,92.1107387735077,5.072699973201105,92.12766888648208,3.5712193298066897,92.11840796998325,4.45568468989699,36,17,result_model_1,unrelaxed_model_1
16,1gpw_A,1gpw_B,91.48295246909917,7.734824502729284,92.14236466151753,10.047147969680172,93.47064302558032,7.0759349011234125,92.73628648509626,8.867506210583198,154,63,result_model_1,unrelaxed_model_1
17,1he1_A,1he1_B,77.97758915613667,9.568419368969558,93.09890986116905,7.785825692163986,85.08653266099057,10.826238512841721,89.76041936109468,9.990059600283798,38,22,result_model_1,unrelaxed_model_1
18,1i2m_A,1i2m_B,85.52576524201703,11.512442892544584,93.69564436883563,7.068182382689608,86.77942173819191,10.616862848571806,91.41722320121553,9.01114391675593,46,24,result_model_1,unrelaxed_model_1
19,1i4e_A,1i4e_B,58.673262936233854,26.16454905486511,81.67349518807048,11.4358340212041,83.3984177142907,16.792031757649422,82.44729220917861,14.118768977837076,2,2,result_model_1,unrelaxed_model_1
20,1i8l_A,1i8l_B,93.30734961648017,4.717494908287198,94.19040015159955,5.061950908705781,88.32859053035477,11.309098702820322,91.90286468965037,8.585499012544643,72,31,result_model_1,unrelaxed_model_1
