,id1,id2,if_plddt_av,if_plddt_std,ch1_plddt_av,ch1_plddt_std,ch2_plddt_av,ch2_plddt_std,plddt_av,plddt_std,num_atoms_in_interface,num_res_in_interface,metric_name,model_name
0,4G4S_P,4G4S_O,89.3231630812172,12.653849397634657,89.46575910056605,11.058165533773924,88.84784544079605,12.343064421681495,89.148880300684,11.738739865832791,182,69,result_model_1,unrelaxed_model_1
1,5XJL_A,5XJL_2,0.0,0.0,90.94531034197007,7.273982633522572,80.53317922937926,10.384923122483256,83.4924164929577,10.690564785508345,0,0,result_model_1,unrelaxed_model_1
2,5XJL_2,5XJL_M,86.86079528432231,4.607107807984179,80.6366127337538,10.786061389498435,85.4527044025545,6.74953239568264,81.00708132366155,10.608545754791642,76,29,result_model_1,unrelaxed_model_1
3,4IFD_C,4IFD_J,85.53276900478554,7.499744238795608,80.49619227943717,14.938389481082421,85.52674764701912,12.335247072447974,84.20456435445092,13.256005647141711,18,10,result_model_1,unrelaxed_model_1
4,4IFD_A,4IFD_G,85.75495059988705,8.549774488935801,87.86076046540552,10.923429214690634,84.04277952008957,7.830444472368573,86.17970915366193,9.867820592074652,92,37,result_model_1,unrelaxed_model_1
5,4IFD_C,4IFD_I,66.49037564058494,18.665778324213527,81.54525614892498,13.92400843571332,78.99331537438094,15.638552429203733,80.51189984937369,14.695973472825424,82,37,result_model_1,unrelaxed_model_1
6,4IFD_K,4IFD_I,0.0,0.0,45.173806555370746,10.146463073044629,83.19401231530114,14.560516040277506,73.29164361255398,21.495061425056264,0,0,result_model_1,unrelaxed_model_1
7,4IFD_I,4IFD_G,83.53918007946439,6.230700816551652,81.97915881693606,14.590635268375907,88.57040927152818,5.878428703918481,85.31721698707283,11.551301834051783,38,18,result_model_1,unrelaxed_model_1
8,5JEA_K,5JEA_I,75.43149515569259,16.21262604174289,67.99807304129313,16.789150608185878,73.97164770793246,18.518764699902015,71.34043029524608,18.023308360198858,120,51,result_model_1,unrelaxed_model_1
9,5JEA_K,5JEA_C,68.25631125372314,19.398322479036906,67.89259210301162,18.272430958943183,85.11183835524267,9.77491307237867,78.72794946413498,15.908504064866333,72,33,result_model_1,unrelaxed_model_1
10,4UB8_A,4UB8_I,78.94271102663775,14.716320240641792,87.56170398540743,11.447336217815552,61.567986345319476,10.839224890298597,84.96933861429353,13.79691065922176,28,18,result_model_1,unrelaxed_model_1
11,4UB8_B,4UB8_O,70.12565633339628,12.35379501972098,87.31096878653723,13.171418232530948,86.24728432383925,10.090459066200046,86.96495094927403,12.2646078663139,52,27,result_model_1,unrelaxed_model_1
12,4UB8_K,4UB8_Y,0.0,0.0,90.59870887769618,7.692122299162762,88.0895863926367,8.026392451831553,89.49621566456399,7.9390315311247335,0,0,result_model_1,unrelaxed_model_1
13,4UB8_B,4UB8_U,0.0,0.0,87.39292198063673,14.289659390292021,90.26877536037729,8.157382010078152,87.85707801696758,13.531339197123254,0,0,result_model_1,unrelaxed_model_1
14,4UB8_B,4UB8_L,74.81858423553619,15.588863512807167,88.01493014822141,13.944720849585748,65.57045765289102,12.575409041726743,86.47991077238551,14.968902786436459,66,29,result_model_1,unrelaxed_model_1
15,4UB8_l,4UB8_m,90.2584258035136,5.5490693438481475,88.4901592413183,6.978926145355206,90.29905211819879,7.405267212049997,89.34292302613338,7.239601661891061,80,31,result_model_1,unrelaxed_model_1
16,4UB8_o,4UB8_u,71.81937534424968,9.77583222969103,85.85504649868653,11.772770670879728,89.24093946867143,8.36716683960282,86.82102184600575,11.016704231497506,70,27,result_model_1,unrelaxed_model_1
17,4UB8_U,4UB8_V,92.10193267538885,8.153167089136039,93.65835372495236,6.158836772406845,92.26702491229288,8.265406287732738,92.8437723260876,7.496064256206348,58,26,result_model_1,unrelaxed_model_1
18,4UB8_E,4UB8_R,89.14759233352146,2.9522390938992187,85.31261032285042,10.62086878609252,92.93324677251027,3.4373695487218443,87.56566805579334,9.748804573353931,22,10,result_model_1,unrelaxed_model_1
19,4UB8_A,4UB8_T,0.0,0.0,86.09828884351377,13.628656099784013,67.17694984502893,12.929444470701599,84.58666671966786,14.511155981316715,0,0,result_model_1,unrelaxed_model_1
20,4UB8_e,4UB8_j,83.6437549423585,10.026722086683849,82.95838536112495,13.032690716888206,83.4855238287845,14.87569562331552,83.12671529197421,13.650499658832887,38,16,result_model_1,unrelaxed_model_1
21,4UB8_Z,4UB8_Y,86.09913068864842,11.690854938055788,93.39052613685942,4.49022970817034,84.83633953700252,11.689956454635668,90.66446667097098,8.554186170716003,46,21,result_model_1,unrelaxed_model_1
22,4UB8_A,4UB8_V,63.93205846835527,19.8691231833436,80.29421755517309,18.41225690115604,83.36884250522759,13.768720549059534,81.18853521580466,17.248051633556653,12,8,result_model_1,unrelaxed_model_1
23,4UB8_T,4UB8_L,73.28523069493973,6.8736550014857025,74.67809736181559,8.300755220905975,72.55625008071328,6.743369279299324,73.48857691634913,7.541673215421185,44,27,result_model_1,unrelaxed_model_1
24,4UB8_A,4UB8_B,58.669243126259474,14.507137884062004,77.24413029191864,17.830591977293118,84.01270799623887,14.909040981280448,81.3149693885504,16.47376083320666,46,28,result_model_1,unrelaxed_model_1
25,4UB8_B,4UB8_H,78.63624788592544,9.30018959838537,88.28902101794934,13.556512506340471,76.18693769011723,14.948920113030443,86.90653346731825,14.25246929519491,134,53,result_model_1,unrelaxed_model_1
26,4UB8_A,4UB8_O,47.919518122474685,9.22227379601395,83.15922036021136,13.967313503165647,83.6547616745944,15.515890322459526,83.36791453593939,14.64151211438439,10,7,result_model_1,unrelaxed_model_1
27,5H2F_F,5H2F_J,93.17245089967278,5.169630461289898,92.50986450314579,8.72101037669024,94.5755922515319,5.11088346369382,93.58763550230375,7.146175612355201,36,16,result_model_1,unrelaxed_model_1
28,1SXJ_B,1SXJ_G,64.70003387415832,15.707455190581758,90.89380189894015,6.149757898221863,84.88983109452313,11.541412597219198,88.23595944407477,9.430692947867573,8,6,result_model_1,unrelaxed_model_1
29,3WTP_C,3WTP_F,88.25194454423452,11.262415644735654,89.52724552696871,8.33959601155012,81.81360382594228,18.679004857926817,86.11235206557681,14.418807780396413,250,90,result_model_1,unrelaxed_model_1
30,3WTP_H,3WTP_F,82.00288439023592,8.150963597586324,82.55913548127741,8.028971347647449,76.21365803975274,15.259714743752946,79.52899175920103,12.446824043685599,268,97,result_model_1,unrelaxed_model_1
31,2FYU_D,2FYU_H,94.30650460308895,3.7517703211266293,93.37123007323491,5.452808162231049,94.65247990368232,3.3981831629809034,93.64008249667305,5.11755168857976,136,52,result_model_1,unrelaxed_model_1
32,2FYU_D,2FYU_G,83.82476235279205,5.204764443328167,90.76305557058902,5.514504103840192,82.88153387029207,11.808818659411603,88.8924412429869,8.217859950652656,84,31,result_model_1,unrelaxed_model_1
33,2FYU_D,2FYU_J,94.87035752512367,2.2694753402709034,92.20999256926501,5.374116367070802,89.67615719130546,6.885146778365101,91.70490910521993,5.796406755287601,82,36,result_model_1,unrelaxed_model_1
34,2FYU_C,2FYU_D,91.97894452711525,4.838273943610923,86.68728170441541,9.853706126175455,91.4955524861815,7.839225988097742,88.55932250959412,9.418889055996017,130,58,result_model_1,unrelaxed_model_1
35,2FYU_C,2FYU_E,72.46506479403679,13.254468273400908,85.55271713063799,9.735975321626197,81.66115957773503,14.290168048999247,84.22389260037845,11.642914500155541,44,24,result_model_1,unrelaxed_model_1
36,2FYU_C,2FYU_F,89.02370620464174,7.0745384804328735,90.22017376567709,7.803662753894391,91.78913934109633,7.652611555961277,90.56379019335154,7.797877040714562,122,46,result_model_1,unrelaxed_model_1
37,2FYU_I,2FYU_A,61.02401904677635,31.09450122585106,27.219595029284424,4.101911192273515,93.42886936359564,5.785337223918781,85.92602913088045,21.726688011264926,82,42,result_model_1,unrelaxed_model_1
