,id1,id2,if_plddt_av,if_plddt_std,ch1_plddt_av,ch1_plddt_std,ch2_plddt_av,ch2_plddt_std,plddt_av,plddt_std,num_atoms_in_interface,num_res_in_interface,metric_name,model_name
0,4G4S_P,4G4S_O,89.13571043798247,12.704222251112007,89.51095621856244,11.125859768728704,88.72888574211558,11.464722666864352,89.10989443576919,11.30766382484054,188,71,result_model_1,unrelaxed_model_1
1,5XJL_A,5XJL_2,0.0,0.0,91.1000999935636,7.223378071012096,80.99569389827019,10.525846982537784,83.86747247272201,10.719356334464859,0,0,result_model_1,unrelaxed_model_1
2,5XJL_2,5XJL_M,82.59082316129013,5.239740153784192,77.93359855117404,10.589527607054185,81.07564315290813,7.186117088030109,78.17529428976898,10.401221982862632,76,29,result_model_1,unrelaxed_model_1
3,4IFD_C,4IFD_J,67.60711940891757,19.25628104153709,79.22841218864106,15.231915105832035,85.97467330678718,11.7377722733466,84.20155024463058,13.0905065304112,4,4,result_model_1,unrelaxed_model_1
4,4IFD_A,4IFD_G,84.94814157271615,9.551426516163826,87.97024694359048,11.502143328321678,84.94321424993205,7.428988118418467,86.63744896653192,10.03026439661396,100,40,result_model_1,unrelaxed_model_1
5,4IFD_C,4IFD_I,68.46837019519292,17.677130628626237,81.85012498646948,13.9679263949991,79.40445433166654,15.38349444316607,80.85980060160207,14.607142936408895,66,32,result_model_1,unrelaxed_model_1
6,4IFD_K,4IFD_I,0.0,0.0,44.172581678845745,10.173088001721409,83.3236278745859,14.276728594733632,73.12673159852496,21.747083234182924,0,0,result_model_1,unrelaxed_model_1
7,4IFD_I,4IFD_G,85.15757342646192,4.910900777767077,82.49729297668375,14.578744802315976,89.04084769357948,5.948758507523505,85.81119622386699,11.555347351091605,36,18,result_model_1,unrelaxed_model_1
8,5JEA_K,5JEA_I,83.17562678766068,9.262376126141866,70.85471142075546,15.564232911196042,73.06255505604099,19.77636370616433,72.09005250240331,18.075867716698507,110,41,result_model_1,unrelaxed_model_1
9,5JEA_K,5JEA_C,69.21724736343634,19.51579269995293,68.9744072323975,18.611796769964425,86.14259738015325,9.028337635876808,79.77763710493318,15.763185462416857,68,38,result_model_1,unrelaxed_model_1
10,4UB8_A,4UB8_I,79.00211334193419,15.123287202707285,88.12075163375091,11.599382150059023,60.37193174641597,12.392860544255806,85.35334911129434,14.337988176835228,30,20,result_model_1,unrelaxed_model_1
11,4UB8_B,4UB8_O,69.14692241537213,12.316513153042084,87.22562218610567,12.146430331154315,86.48634954452325,10.166913093039248,86.98513590510899,11.545011103176593,52,28,result_model_1,unrelaxed_model_1
12,4UB8_K,4UB8_Y,0.0,0.0,91.7302254893234,7.72117424305276,90.45231581088709,7.407314481640456,91.16871972152563,7.611337322164764,0,0,result_model_1,unrelaxed_model_1
13,4UB8_B,4UB8_U,88.26731185695797,3.9974364392384434,87.6540121429918,13.476660593252959,88.60321212519919,9.22529668005949,87.8072108090053,12.890506072704488,18,11,result_model_1,unrelaxed_model_1
14,4UB8_B,4UB8_L,53.61029762103644,18.778887535409428,88.55573007454721,12.737308263338532,58.11968647604595,13.257749060514906,86.4741522313965,14.905915449846438,6,5,result_model_1,unrelaxed_model_1
15,4UB8_l,4UB8_m,81.09187442545308,6.647626263104314,80.65901962711591,6.428652392481028,82.14303146249568,8.364209261781186,81.35862520665209,7.44140375109754,72,32,result_model_1,unrelaxed_model_1
16,4UB8_o,4UB8_u,83.4748466568073,6.384227485438831,88.50621355420802,10.06273406751469,92.2420475799693,6.992263620231938,89.57202502626345,9.442690222836607,76,29,result_model_1,unrelaxed_model_1
17,4UB8_U,4UB8_V,91.14505082575606,8.50785440385364,93.76134137682905,6.157565547983185,87.34556020422339,15.340022484237126,90.00509342534627,12.785838671734117,54,25,result_model_1,unrelaxed_model_1
18,4UB8_E,4UB8_R,89.49772836486865,2.698278896829337,85.26135463935132,10.68528779213118,93.42483163566601,3.2658866819928805,87.67490436000088,9.871694051643356,22,10,result_model_1,unrelaxed_model_1
19,4UB8_A,4UB8_T,85.173388850408,10.066680708549825,85.22046096751741,14.476381851051308,76.12328780493155,13.198820592641654,84.49368955783426,14.588500777138911,36,18,result_model_1,unrelaxed_model_1
20,4UB8_e,4UB8_j,85.03756028303883,9.00089102696346,83.82244068332587,12.523126100900015,84.35273985460404,14.442928240033792,83.9917799144903,13.16895004996862,40,16,result_model_1,unrelaxed_model_1
